headline,date,url,relevant_tickers,summary,source,wayback_url,matched_term,relevance_score
Why Is NextEra Energy (NEE) Up 4.9% Since the Last Earnings Report?,05/30/2017,https://web.archive.org/web/20170530082808/http://www.marketwatch.com:80/investing/stock/NEE,['NEE'],,MarketWatch,https://web.archive.org/web/20170530082808/http://www.marketwatch.com:80/investing/stock/NEE,NextEra,3.8
Edited Transcript of NEE earnings conference call or presentation 22-Apr-20 1:00pm GMT,05/02/2020,https://web.archive.org/web/20200502193445/https://finance.yahoo.com/quote/NEE/,['NEE'],,Yahoo Finance,https://web.archive.org/web/20200502193445/https://finance.yahoo.com/quote/NEE/,NEE,3.8
NextEra Energy (NEE) Q1 Earnings & Revenues Beat Estimates,05/02/2020,https://web.archive.org/web/20200502193445/https://finance.yahoo.com/quote/NEE/,['NEE'],,Yahoo Finance,https://web.archive.org/web/20200502193445/https://finance.yahoo.com/quote/NEE/,NextEra,3.8
Why Earnings Season Could Be Great for NextEra Energy (NEE),05/02/2020,https://web.archive.org/web/20200502193445/https://finance.yahoo.com/quote/NEE/,['NEE'],,Yahoo Finance,https://web.archive.org/web/20200502193445/https://finance.yahoo.com/quote/NEE/,NextEra,3.8
What's in the Offing for NextEra Energy's (NEE) Q1 Earnings? (revised),05/02/2020,https://web.archive.org/web/20200502193445/https://finance.yahoo.com/quote/NEE/,['NEE'],,Yahoo Finance,https://web.archive.org/web/20200502193445/https://finance.yahoo.com/quote/NEE/,NextEra,3.8
NextEra Energy (NEE) Earnings Report: Q1 2016 Conference Call Transcript,05/02/2016,https://web.archive.org/web/20160502020414/http://www.thestreet.com/story/13549982/1/nextera-energy-nee-earnings-report-q1-2016-conference-call-transcript.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['NEE'],,MarketWatch,https://web.archive.org/web/20160502020414/http://www.marketwatch.com:80/investing/stock/NEE,NextEra,3.8
NextEra Energy: Analysts’ Ratings before Its Q1 Earnings,04/22/2019,https://web.archive.org/web/20190422123046/https://finance.yahoo.com/quote/NEE/,['NEE'],,Yahoo Finance,https://web.archive.org/web/20190422123046/https://finance.yahoo.com/quote/NEE/,NextEra,3.8
Is a Beat in Store for NextEra Energy's (NEE) Q1 Earnings?,04/22/2019,https://web.archive.org/web/20190422123046/https://finance.yahoo.com/quote/NEE/,['NEE'],,Yahoo Finance,https://web.archive.org/web/20190422123046/https://finance.yahoo.com/quote/NEE/,NextEra,3.8
NextEra Energy (NEE) Reports Next Week: Wall Street Expects Earnings Growth,04/22/2019,https://web.archive.org/web/20190422123046/https://finance.yahoo.com/quote/NEE/,['NEE'],,Yahoo Finance,https://web.archive.org/web/20190422123046/https://finance.yahoo.com/quote/NEE/,NextEra,3.8
After-Hours Recap: All You Need To Know About Earnings And Indexes Near All-Time Highs,04/21/2016,https://web.archive.org/web/20160421135743/http://www.benzinga.com:80/news,['NEE'],,Benzinga,https://web.archive.org/web/20160421135743/http://www.benzinga.com:80/news,NEE,3.8
Pinterest IPO: What You Need To Know,04/19/2019,https://web.archive.org/web/20190419120056/http://www.benzinga.com:80/trading-ideas,['NEE'],,Benzinga,https://web.archive.org/web/20190419120056/http://www.benzinga.com:80/trading-ideas,NEE,3.8
"IBM earnings: With old tech leading the way, cloud and AI need to catch up",04/16/2018,https:///web/20180416112546/https://www.marketwatch.com/story/ibm-earnings-with-old-tech-leading-the-way-cloud-and-ai-need-to-catch-up-2018-04-13?link=MW_latest_news,['NEE'],,MarketWatch,https://web.archive.org/web/20180416112546/https://www.marketwatch.com/economy-politics,NEE,3.8
Social Security recipients won’t need to file tax returns to get coronavirus stimulus check,04/02/2020,https://web.archive.org/web/20200402025214/https://www.marketwatch.com/economy-politics,['NEE'],,MarketWatch,https://web.archive.org/web/20200402025214/https://www.marketwatch.com/economy-politics,NEE,3.8
This former Google X engineer wants to put a robot security guard in every office,04/02/2018,https://web.archive.org/web/20180402154244/https://www.cnbc.com/technology/,['NEE'],,CNBC,https://web.archive.org/web/20180402154244/https://www.cnbc.com/technology/,NEE,3.8
"Spark Profit Trading These Stocks - ITC Holdings, NextEra Energy, Alliant Energy, and NRG Yield",03/07/2016,http:///web/20160307173843/http://www.marketwatch.com/story/spark-profit-trading-these-stocks---itc-holdings-nextera-energy-alliant-energy-and-nrg-yield-2016-02-25,['NEE'],,MarketWatch,https://web.archive.org/web/20160307173843/http://www.marketwatch.com:80/investing/stock/NEE,NextEra,3.8
NextEra Energy board declares quarterly dividend,02/21/2015,http:///web/20150221152025/http://www.marketwatch.com/story/nextera-energy-board-declares-quarterly-dividend-2015-02-13,['NEE'],,MarketWatch,https://web.archive.org/web/20150221152025/http://www.marketwatch.com:80/investing/Stock/NEE?,NextEra,3.8
NextEra guidance points to steady future earnings  - Market Realist,02/13/2015,https://web.archive.org/web/20150213055120/http://www.zacks.com/stock/quote/NEE,['NEE'],,Zacks,https://web.archive.org/web/20150213055120/http://www.zacks.com/stock/quote/NEE,NextEra,3.8
How to Invest Unneeded Social Security Benefits,02/12/2019,https://web.archive.org/web/20190212004826/https://finance.yahoo.com/news/,['NEE'],,Yahoo Finance,https://web.archive.org/web/20190212004826/https://finance.yahoo.com/news/,NEE,3.8
NextEra Energy (NEE) Earnings Report: Q4 2014 Conference Call Transcript,02/12/2015,https://web.archive.org/web/20150212092718/http://www.thestreet.com/story/13025084/1/nextera-energy-nee-earnings-report-q4-2014-conference-call-transcript.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['NEE'],,MarketWatch,https://web.archive.org/web/20150212092718/http://www.marketwatch.com:80/investing/stock/nee,NextEra,3.8
"NextEra Energy Tops Q4 Earnings Estimates, Keeps Guidance",02/06/2016,https://web.archive.org/web/20160206154050/http://www.zacks.com/stock/quote/NEE,['NEE'],,Zacks,https://web.archive.org/web/20160206154050/http://www.zacks.com/stock/quote/NEE,NextEra,3.8
"NextEra Energy (NEE) CEO, James Robo on Q4 2019 Results - Earnings Call Transcript",02/04/2020,https://web.archive.org/web/20200204141612/https://www.marketwatch.com/investing/stock/nee,['NEE'],,MarketWatch,https://web.archive.org/web/20200204141612/https://www.marketwatch.com/investing/stock/nee,NextEra,3.8
"NextEra Energy (NEE) Misses Q4 Earnings, Issues Outlook",02/02/2017,https://web.archive.org/web/20170202050945/https://www.thestreet.com/quote/NEE.html,['NEE'],,The Street,https://web.archive.org/web/20170202050945/https://www.thestreet.com/quote/NEE.html,NextEra,3.8
NextEra Energy (NEE) Misses Q4 Earnings and Revenues,01/29/2017,https://web.archive.org/web/20170129005224/https://www.zacks.com/stock/quote/NEE,['NEE'],,Zacks,https://web.archive.org/web/20170129005224/https://www.zacks.com/stock/quote/NEE,NextEra,3.8
Can NextEra Energy (NEE) Spring a Surprise in Q4 Earnings?,01/29/2017,https://web.archive.org/web/20170129005224/https://www.zacks.com/stock/quote/NEE,['NEE'],,Zacks,https://web.archive.org/web/20170129005224/https://www.zacks.com/stock/quote/NEE,NextEra,3.8
NextEra misses 4Q profit forecasts,01/29/2017,https://web.archive.org/web/20170129005224/https://www.zacks.com/stock/quote/NEE,['NEE'],,Zacks,https://web.archive.org/web/20170129005224/https://www.zacks.com/stock/quote/NEE,NextEra,3.8
What You Need To Know About The Spark Therapeutics IPO,01/28/2015,https://web.archive.org/web/20150128225652/http://www.benzinga.com:80/trading-ideas?,['NEE'],,Benzinga,https://web.archive.org/web/20150128225652/http://www.benzinga.com:80/trading-ideas?,NEE,3.8
SectorWatchStruggling to pay student debt? Here's what you need to know.,01/06/2018,https://web.archive.org/web/20180106182456/https://www.marketwatch.com/personal-finance,['NEE'],,MarketWatch,https://web.archive.org/web/20180106182456/https://www.marketwatch.com/personal-finance,NEE,3.8
What you need to know about the Intel computer chip security flaws,01/05/2018,https:///web/20180105000124/https://www.marketwatch.com/story/what-you-need-to-know-about-the-intel-computer-chip-security-flaws-2018-01-04?link=MW_latest_news,['NEE'],,MarketWatch,https://web.archive.org/web/20180105000124/https://www.marketwatch.com/markets,NEE,3.8
Weekend reads: Why you need to understand the Secure Act,01/04/2020,https://web.archive.org/web/20200104054231/https://www.marketwatch.com/personal-finance,['NEE'],,MarketWatch,https://web.archive.org/web/20200104054231/https://www.marketwatch.com/personal-finance,NEE,3.8
Need to KnowThe Dow is coming off an annual gain of 25% — here’s what typically happens next,01/02/2018,https://web.archive.org/web/20180102144907/https://www.marketwatch.com/investing,['NEE'],,MarketWatch,https://web.archive.org/web/20180102144907/https://www.marketwatch.com/investing,NEE,3.8
SECURE Act: This financial planner believes you probably don’t need an annuity for your retirement,01/01/2020,https://web.archive.org/web/20200101111057/https://www.marketwatch.com/retirement,['NEE'],,MarketWatch,https://web.archive.org/web/20200101111057/https://www.marketwatch.com/retirement,NEE,3.8
Cramer dissects whether you need to worry about the Dow's decline,01/01/2017,https://web.archive.org/web/20170101144005/http://www.cnbc.com/mad-money/,['NEE'],,CNBC,https://web.archive.org/web/20170101144005/http://www.cnbc.com/mad-money/,NEE,3.8
"Utilities Sector Stocks Technical Data -- Public Service Enterprise, CenterPoint Energy, NextEra Energy, Edison Intl., and SCANA",04/05/2015,http:///web/20150405215827/http://www.marketwatch.com/story/utilities-sector-stocks-technical-data----public-service-enterprise-centerpoint-energy-nextera-energy-edison-intl-and-scana-2015-03-17,['NEE'],,MarketWatch,https://web.archive.org/web/20150405215827/http://www.marketwatch.com/investing/Stock/NEE,NextEra,3.5
NextEra Energy board declares quarterly dividend and continues above-average targeted growth rate in dividends per share through at least 2022,02/20/2020,https://web.archive.org/web/20200220163044/https://finance.yahoo.com/quote/nee/,['NEE'],,Yahoo Finance,https://web.archive.org/web/20200220163044/https://finance.yahoo.com/quote/nee/,NextEra,3.5
"Acquisition of Hawaiian Electric Industries, Inc. (HE) by NextEra Energy, Inc. (NEE) May Not Be in Shareholders' Best Interests",02/12/2015,http:///web/20150212092718/http://www.marketwatch.com/story/acquisition-of-hawaiian-electric-industries-inc-he-by-nextera-energy-inc-nee-may-not-be-in-shareholders-best-interests-2014-12-04,['NEE'],,MarketWatch,https://web.archive.org/web/20150212092718/http://www.marketwatch.com:80/investing/stock/nee,NextEra,3.5
NextEra profit falls short as revenue up 6.4%,12/30/2015,http:///web/20151230041222/http://www.marketwatch.com/story/nextera-profit-falls-short-as-revenue-up-64-2015-10-28,['NEE'],,MarketWatch,https://web.archive.org/web/20151230041222/http://www.marketwatch.com:80/investing/stock/nee,NextEra,3.3
NextEra Energy and NextEra Energy Partners to participate in the 14th Annual Wells Fargo Energy Symposium,12/30/2015,http:///web/20151230041222/http://www.marketwatch.com/story/nextera-energy-and-nextera-energy-partners-to-participate-in-the-14th-annual-wells-fargo-energy-symposium-2015-12-04,['NEE'],,MarketWatch,https://web.archive.org/web/20151230041222/http://www.marketwatch.com:80/investing/stock/nee,NextEra,3.3
Support for Proposed Merger of NextEra Energy and Hawaiian Electric Industries Grows,12/30/2015,http:///web/20151230041222/http://www.marketwatch.com/story/support-for-proposed-merger-of-nextera-energy-and-hawaiian-electric-industries-grows-2015-11-30,['NEE'],,MarketWatch,https://web.archive.org/web/20151230041222/http://www.marketwatch.com:80/investing/stock/nee,NextEra,3.3
Luminant Announces the Acquisition of the La Frontera Portfolio from NextEra Energy Resources,12/30/2015,http:///web/20151230041222/http://www.marketwatch.com/story/luminant-announces-the-acquisition-of-the-la-frontera-portfolio-from-nextera-energy-resources-2015-11-27,['NEE'],,MarketWatch,https://web.archive.org/web/20151230041222/http://www.marketwatch.com:80/investing/stock/nee,NextEra,3.3
Four experts weigh in on key market factors for 2019. Here's what you need to know,12/14/2018,https://web.archive.org/web/20181214112804/https://www.cnbc.com/investing/,['NEE'],,CNBC,https://web.archive.org/web/20181214112804/https://www.cnbc.com/investing/,NEE,3.3
NextEra Energy (NEE) Dips More Than Broader Markets: What You Should Know,12/04/2019,https://web.archive.org/web/20191204171045/https://www.marketwatch.com/investing/stock/nee,['NEE'],,MarketWatch,https://web.archive.org/web/20191204171045/https://www.marketwatch.com/investing/stock/nee,NextEra,3.3
NextEra's (NEE) Renewable Focus & Long-Term Investments Aid,12/04/2019,https://web.archive.org/web/20191204171045/https://www.marketwatch.com/investing/stock/nee,['NEE'],,MarketWatch,https://web.archive.org/web/20191204171045/https://www.marketwatch.com/investing/stock/nee,NextEra,3.3
S&P 500 Analyst Moves: NEE,12/04/2019,https://web.archive.org/web/20191204171045/https://www.marketwatch.com/story/sp-500-analyst-moves-nee-2019-11-07?mod=mw_quote_news,['NEE'],,MarketWatch,https://web.archive.org/web/20191204171045/https://www.marketwatch.com/investing/stock/nee,NEE,3.3
"Daily Dividend Report: COST, NEE, MGEE, NWBI, ERF",12/04/2019,https://web.archive.org/web/20191204171045/https://www.marketwatch.com/story/daily-dividend-report-cost-nee-mgee-nwbi-erf-2019-10-21?mod=mw_quote_news,['NEE'],,MarketWatch,https://web.archive.org/web/20191204171045/https://www.marketwatch.com/investing/stock/nee,NEE,3.3
Cramer's Little-Known Stock Buying Strategy You Need To Know,11/19/2017,https://web.archive.org/web/20171119015457/https://www.benzinga.com/markets,['NEE'],,Benzinga,https://web.archive.org/web/20171119015457/https://www.benzinga.com/markets,NEE,3.3
"NEE is downtoday,but where's it headed in this volatile, coronavirus-infected market?",11/05/2020,https://web.archive.org/web/20201105012932/https://www.zacks.com/stock/quote/NEE,['NEE'],,Zacks,https://web.archive.org/web/20201105012932/https://www.zacks.com/stock/quote/NEE,NEE,3.3
"The sell-off is a 'reality check' investors needed, but may help keep the bull market running: PNC",10/29/2018,https://web.archive.org/web/20181029004142/https://finance.yahoo.com/news/,['NEE'],,Yahoo Finance,https://web.archive.org/web/20181029004142/https://finance.yahoo.com/news/,NEE,3.3
Need to KnowWhy a ‘fanatical run’ higher may be shaping up for stocks,10/20/2015,https://web.archive.org/web/20151020025932/http://www.marketwatch.com/markets,['NEE'],,MarketWatch,https://web.archive.org/web/20151020025932/http://www.marketwatch.com/markets,NEE,3.3
"NextEra Energy Partners, LP completes the acquisition of natural gas pipelines in Texas",10/17/2015,http:///web/20151017054641/http://www.marketwatch.com/story/nextera-energy-partners-lp-completes-the-acquisition-of-natural-gas-pipelines-in-texas-2015-10-05,['NEE'],,MarketWatch,https://web.archive.org/web/20151017054641/http://www.marketwatch.com/investing/stock/nee,NextEra,3.3
Need to KnowWhy now is the time to ‘be brave’ with stocks,10/06/2015,https://web.archive.org/web/20151006205015/http://www.marketwatch.com:80/investing,['NEE'],,MarketWatch,https://web.archive.org/web/20151006205015/http://www.marketwatch.com:80/investing,NEE,3.3
NextEra Energy (NEE) Stock Moves -1.26%: What You Should Know,10/04/2019,https://web.archive.org/web/20191004021238/https://www.zacks.com/stock/quote/NEE,['NEE'],,Zacks,https://web.archive.org/web/20191004021238/https://www.zacks.com/stock/quote/NEE,NextEra,3.3
Stock market in wait-and-see mode as Trump mulls Fed chair nominee,10/04/2017,http:///web/20171004235507/http://www.marketwatch.com/story/stock-market-in-wait-and-see-mode-as-trump-mulls-fed-chair-nominee-2017-10-04?dist=markets,['NEE'],,MarketWatch,https://web.archive.org/web/20171004235507/http://www.marketwatch.com/markets,NEE,3.3
The Stock Market Doesn’t Need Another Stimulus Bill. Really.,10/02/2020,https://web.archive.org/web/20201002063148/https://www.marketwatch.com/markets,['NEE'],,MarketWatch,https://web.archive.org/web/20201002063148/https://www.marketwatch.com/markets,NEE,3.3
"Jim Cramer warns of dot-com era parallels: 'This is not a normal market, so we need to be careful'",10/02/2019,https://web.archive.org/web/20191002062949/https://www.cnbc.com/mad-money/,['NEE'],,CNBC,https://web.archive.org/web/20191002062949/https://www.cnbc.com/mad-money/,NEE,3.3
Need to KnowBe ready as the downward pull on stocks is about to break,10/02/2015,https://web.archive.org/web/20151002205140/http://www.marketwatch.com:80/investing,['NEE'],,MarketWatch,https://web.archive.org/web/20151002205140/http://www.marketwatch.com:80/investing,NEE,3.3
"Economy needs more certainty, which can only come from Washington, says the best forecaster of the month",10/01/2020,https://web.archive.org/web/20201001165349/https://www.marketwatch.com/economy-politics,['NEE'],,MarketWatch,https://web.archive.org/web/20201001165349/https://www.marketwatch.com/economy-politics,NEE,3.3
Need to KnowWhy Tesla may still be ‘the biggest single stock bubble in this whole bubble market’,10/01/2018,https://web.archive.org/web/20181001164519/https://www.marketwatch.com/markets,['NEE'],,MarketWatch,https://web.archive.org/web/20181001164519/https://www.marketwatch.com/markets,NEE,3.3
Don’t panic if stocks need to take a breather,10/01/2016,http:///web/20161001042243/http://www.marketwatch.com/story/dont-panic-if-stocks-need-to-take-a-breather-2016-09-29?dist=markets,['NEE'],,MarketWatch,https://web.archive.org/web/20161001042243/http://www.marketwatch.com/markets,NEE,3.3
NextEra Energy Stock Split: 10 Things for NEE Stock Investors to Know,09/17/2020,https://web.archive.org/web/20200917003419/https://www.marketwatch.com/investing/stock/nee,['NEE'],,MarketWatch,https://web.archive.org/web/20200917003419/https://www.marketwatch.com/investing/stock/nee,NextEra,3.3
"NextEra (NEE) to Extend View Through 2023, Split Stocks",09/17/2020,https://web.archive.org/web/20200917003419/https://www.marketwatch.com/investing/stock/nee,['NEE'],,MarketWatch,https://web.archive.org/web/20200917003419/https://www.marketwatch.com/investing/stock/nee,NextEra,3.3
"NEE, NVAX among premarket gainers",09/17/2020,https://web.archive.org/web/20200917003419/https://www.marketwatch.com/investing/stock/nee,['NEE'],,MarketWatch,https://web.archive.org/web/20200917003419/https://www.marketwatch.com/investing/stock/nee,NEE,3.3
NextEra Energy profit and revenue top estimates,09/09/2015,http:///web/20150909023657/http://www.marketwatch.com/story/nextera-energy-profit-and-revenue-top-estimates-2015-08-03,['NEE'],,MarketWatch,https://web.archive.org/web/20150909023657/http://www.marketwatch.com/investing/stock/NEE,NextEra,3.3
"Insider Trading Alert - SYNT, RGS And NEE Traded By Insiders",09/09/2015,https://web.archive.org/web/20150909023657/http://www.thestreet.com/story/13278218/1/insider-trading-alert--synt-rgs-and-nee-traded-by-insiders.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['NEE'],,MarketWatch,https://web.archive.org/web/20150909023657/http://www.marketwatch.com/investing/stock/NEE,NEE,3.3
NextEra Energy and Hawaiian Electric Merger Represents Best Path to Achieving Hawaii's 100 Percent Renewable Energy Goal,09/09/2015,http:///web/20150909023657/http://www.marketwatch.com/story/nextera-energy-and-hawaiian-electric-merger-represents-best-path-to-achieving-hawaiis-100-percent-renewable-energy-goal-2015-08-31,['NEE'],,MarketWatch,https://web.archive.org/web/20150909023657/http://www.marketwatch.com/investing/stock/NEE,NextEra,3.3
"NextEra Energy Partners, LP second-quarter 2015 financial results available on partnership's website",09/09/2015,http:///web/20150909023657/http://www.marketwatch.com/story/nextera-energy-partners-lp-second-quarter-2015-financial-results-available-on-partnerships-website-2015-08-03,['NEE'],,MarketWatch,https://web.archive.org/web/20150909023657/http://www.marketwatch.com/investing/stock/NEE,NextEra,3.3
NextEra Energy second-quarter 2015 financial results available on company's website,09/09/2015,http:///web/20150909023657/http://www.marketwatch.com/story/nextera-energy-second-quarter-2015-financial-results-available-on-companys-website-2015-08-03,['NEE'],,MarketWatch,https://web.archive.org/web/20150909023657/http://www.marketwatch.com/investing/stock/NEE,NextEra,3.3
Nextera Energy Inc (NEE) EVP of Sub Charles E Sieving Sold $1.1 million of Shares,09/03/2019,https://web.archive.org/web/20190903220240/https://www.marketwatch.com/investing/stock/nee,['NEE'],,MarketWatch,https://web.archive.org/web/20190903220240/https://www.marketwatch.com/investing/stock/nee,NextEra,3.3
"NextEra Energy Partners, LP second-quarter 2017 financial results available on partnership's website",08/10/2017,https://web.archive.org/web/20170810211449/http://www.marketwatch.com/story/nextera-energy-partners-lp-second-quarter-2017-financial-results-available-on-partnerships-website-2017-07-26,['NEE'],,MarketWatch,https://web.archive.org/web/20170810211449/http://www.marketwatch.com:80/investing/stock/nee,NextEra,3.3
NextEra Energy second-quarter 2017 financial results available on company's website,08/10/2017,https://web.archive.org/web/20170810211449/http://www.marketwatch.com/story/nextera-energy-second-quarter-2017-financial-results-available-on-companys-website-2017-07-26,['NEE'],,MarketWatch,https://web.archive.org/web/20170810211449/http://www.marketwatch.com:80/investing/stock/nee,NextEra,3.3
NextEra Energy announces date for release of second-quarter 2017 financial results,08/10/2017,https://web.archive.org/web/20170810211449/http://www.marketwatch.com/story/nextera-energy-announces-date-for-release-of-second-quarter-2017-financial-results-2017-07-12,['NEE'],,MarketWatch,https://web.archive.org/web/20170810211449/http://www.marketwatch.com:80/investing/stock/nee,NextEra,3.3
