headline,date,url,relevant_tickers,summary,source,wayback_url,matched_term,relevance_score
Caterpillar raises quarterly cash dividend by 20% to $1.03 a share,05/16/2019,https://web.archive.org/web/20190516081658/https://www.marketwatch.com/investing/stock/cat,['CAT'],,MarketWatch,https://web.archive.org/web/20190516081658/https://www.marketwatch.com/investing/stock/cat,CAT,4.3
Caterpillar (CAT) Posts In-Line Q1 Earnings; Stock Down,05/16/2016,https://web.archive.org/web/20160516044334/http://www.zacks.com:80/stock/quote/cat,['CAT'],,Zacks,https://web.archive.org/web/20160516044334/http://www.zacks.com:80/stock/quote/cat,CAT,4.3
"Caterpillar's stock surges after big profit, sales beat",05/13/2015,http:///web/20150513015653/http://www.marketwatch.com/story/caterpillars-stock-surges-after-big-profit-sales-beat-2015-04-23,['CAT'],,MarketWatch,https://web.archive.org/web/20150513015653/http://www.marketwatch.com:80/investing/Stock/CAT,CAT,4.3
"Nuance Communications (NUAN) Posts Q2 Earnings, Stock Slumps on Revenue Miss",05/11/2016,https://web.archive.org/web/20160511005347/http://www.zacks.com:80/earnings,['CAT'],,Zacks,https://web.archive.org/web/20160511005347/http://www.zacks.com:80/earnings,CAT,4.3
Caterpillar Earnings Dive Amid Coronavirus Shutdown; Dow Jones Stock Rises,05/06/2020,https://web.archive.org/web/20200506164509/https://finance.yahoo.com/quote/CAT/,['CAT'],,Yahoo Finance,https://web.archive.org/web/20200506164509/https://finance.yahoo.com/quote/CAT/,CAT,4.3
"Caterpillar Boosts Dividend, Sets New Targets Following Solid Q1 Earnings",05/03/2019,https://web.archive.org/web/20190503002916/https://www.thestreet.com/quote/CAT.html,['CAT'],,The Street,https://web.archive.org/web/20190503002916/https://www.thestreet.com/quote/CAT.html,CAT,4.3
Caterpillar`s First Quarter Profit Was More Than Twice What Analysts Had Forecast,04/29/2017,https://web.archive.org/web/20170429004237/https://www.zacks.com/stock/quote/CAT,['CAT'],,Zacks,https://web.archive.org/web/20170429004237/https://www.zacks.com/stock/quote/CAT,CAT,4.3
Caterpillar Stock Jumps Following Earnings Beat,04/28/2017,https://web.archive.org/web/20170428234357/https://www.thestreet.com/quote/CAT.html,['CAT'],,The Street,https://web.archive.org/web/20170428234357/https://www.thestreet.com/quote/CAT.html,CAT,4.3
Should You Buy Caterpillar (CAT) Stock Ahead of Q1 Earnings?,04/24/2018,https://web.archive.org/web/20180424044147/https://www.zacks.com/stock/quote/CAT,['CAT'],,Zacks,https://web.archive.org/web/20180424044147/https://www.zacks.com/stock/quote/CAT,CAT,4.3
"Machinery Stocks' Apr 24 Earnings Roster: CAT, IRBT & More",04/24/2018,https://web.archive.org/web/20180424044147/https://www.zacks.com/stock/quote/CAT,['CAT'],,Zacks,https://web.archive.org/web/20180424044147/https://www.zacks.com/stock/quote/CAT,CAT,4.3
Caterpillar Announces Date of Annual Meeting of Stockholders,04/19/2015,http:///web/20150419110853/http://www.marketwatch.com/story/caterpillar-announces-date-of-annual-meeting-of-stockholders-2015-02-11,['CAT'],,MarketWatch,https://web.archive.org/web/20150419110853/http://www.marketwatch.com/investing/stock/CAT,CAT,4.3
"Dow 30 Stock Roundup: Nike Beats on Earnings, Caterpillar Outlook Disappoints",04/18/2016,https://web.archive.org/web/20160418171456/http://www.zacks.com:80/stock/quote/CAT?,['CAT'],,Zacks,https://web.archive.org/web/20160418171456/http://www.zacks.com:80/stock/quote/CAT?,CAT,4.3
Caterpillar to maintain quarterly dividend of $1.03 a share,04/16/2020,https://web.archive.org/web/20200416084328/https://www.marketwatch.com/investing/stock/cat,['CAT'],,MarketWatch,https://web.archive.org/web/20200416084328/https://www.marketwatch.com/investing/stock/cat,CAT,4.3
"Caterpillar cuts Q1 earnings, revenueguidance",04/05/2016,https://web.archive.org/web/20160405180713/http://www.cnbc.com/earnings/,['CAT'],,CNBC,https://web.archive.org/web/20160405180713/http://www.cnbc.com/earnings/,CAT,4.3
CAT or DE: Which Industrial Stock to Bet on Post Earnings?,03/12/2018,https://web.archive.org/web/20180312212737/https://www.thestreet.com/quote/CAT.html,['CAT'],,The Street,https://web.archive.org/web/20180312212737/https://www.thestreet.com/quote/CAT.html,CAT,4.3
Caterpillar Shares Slide After 'Double Downgrade' From UBS on Earnings Concern,03/06/2019,https://web.archive.org/web/20190306084212/https://www.thestreet.com/quote/CAT.html,['CAT'],,The Street,https://web.archive.org/web/20190306084212/https://www.thestreet.com/quote/CAT.html,CAT,4.3
Caterpillar Earnings Top But 2020 Guidance Weak; Dow Jones Stock Falls,02/12/2020,https://web.archive.org/web/20200212183712/https://finance.yahoo.com/quote/cat,['CAT'],,Yahoo Finance,https://web.archive.org/web/20200212183712/https://finance.yahoo.com/quote/cat,CAT,4.3
K12's stock rallies after DeVos confirmed as Secretary of Education,02/07/2017,http:///web/20170207195114/http://www.marketwatch.com/story/k12s-stock-rallies-after-devos-confirmed-as-secretary-of-education-2017-02-07?link=MW_latest_news,['CAT'],,MarketWatch,https://web.archive.org/web/20170207195114/http://www.marketwatch.com/investing/stock/cat,CAT,4.3
CATCo Reinsurance Declares USD0.05476 Annual Dividend For 2017,02/01/2018,https://web.archive.org/web/20180201011220/https://www.zacks.com/stock/quote/CAT,['CAT'],,Zacks,https://web.archive.org/web/20180201011220/https://www.zacks.com/stock/quote/CAT,CAT,4.3
Stocks Sink on Caterpillar's Weak Earnings and Nvidia's Guidance Cut,01/28/2019,https://web.archive.org/web/20190128145945/https://finance.yahoo.com/quote/CAT,['CAT'],,Yahoo Finance,https://web.archive.org/web/20190128145945/https://finance.yahoo.com/quote/CAT,CAT,4.3
"Caterpillar's stock is ‘out-of-control overbought’ ahead of its earnings report, a strategist says",01/25/2018,https://web.archive.org/web/20180125014618/https://finance.yahoo.com/quote/cat,['CAT'],,Yahoo Finance,https://web.archive.org/web/20180125014618/https://finance.yahoo.com/quote/cat,CAT,4.3
Caterpillar earnings to arrive amid record high for stock,01/25/2018,https://web.archive.org/web/20180125014618/https://finance.yahoo.com/quote/cat,['CAT'],,Yahoo Finance,https://web.archive.org/web/20180125014618/https://finance.yahoo.com/quote/cat,CAT,4.3
"3 Hold-Rated Dividend Stocks: POT, PSEC, CAT",01/25/2016,https://web.archive.org/web/20160125164620/http://www.thestreet.com/story/13429770/1/3-hold-rated-dividend-stocks-pot-psec-cat.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['CAT'],,MarketWatch,https://web.archive.org/web/20160125164620/http://www.marketwatch.com/investing/stock/cat,CAT,4.3
Caterpillar Stock Is Slumping Despite Earnings Growth,01/04/2019,https://web.archive.org/web/20190104001739/https://finance.yahoo.com/quote/CAT/,['CAT'],,Yahoo Finance,https://web.archive.org/web/20190104001739/https://finance.yahoo.com/quote/CAT/,CAT,4.3
"Caterpillar shares surge as profit, sales beat expectations",01/03/2015,http:///web/20150103093714/http://www.marketwatch.com/story/caterpillar-shares-surge-as-profit-sales-beat-expectations-2014-10-23,['CAT'],,MarketWatch,https://web.archive.org/web/20150103093714/http://www.marketwatch.com/investing/stock/CAT,CAT,4.3
"3 Hold-Rated Dividend Stocks: CAT, DIN, PSEC",01/01/2016,https://web.archive.org/web/20160101130252/http://www.thestreet.com/story/13406455/1/3-hold-rated-dividend-stocks-cat-din-psec.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['CAT'],,MarketWatch,https://web.archive.org/web/20160101130252/http://www.marketwatch.com:80/investing/Stock/CAT?,CAT,4.3
"Top Analyst Upgrades and Downgrades: Agilent, Alphabet, Altria, Amazon, Boeing, Caterpillar, Chipotle, E*Trade, Gap, Snap, Twitter and More",10/19/2019,https://web.archive.org/web/20191019193814/https://www.marketwatch.com/investing/stock/cat,['CAT'],,MarketWatch,https://web.archive.org/web/20191019193814/https://www.marketwatch.com/investing/stock/cat,CAT,4.0
"Monday’s Top Analyst Upgrades and Downgrades: Alibaba, Apple, Amex, Brinker, Caterpillar, Chipotle, Dell, Halliburton, Palo Alto, Starbucks, Texas Instruments, Travelers and More",04/16/2020,https://web.archive.org/web/20200416084328/https://www.marketwatch.com/investing/stock/cat,['CAT'],,MarketWatch,https://web.archive.org/web/20200416084328/https://www.marketwatch.com/investing/stock/cat,CAT,4.0
"Quarterly Earnings Releases, Market Activity Updates, and Dividend Declarations - Research Reports on Caterpillar, Boeing, UTC, PCC and Martin Marietta",01/03/2015,http:///web/20150103093714/http://www.marketwatch.com/story/quarterly-earnings-releases-market-activity-updates-and-dividend-declarations---research-reports-on-caterpillar-boeing-utc-pcc-and-martin-marietta-2014-10-30,['CAT'],,MarketWatch,https://web.archive.org/web/20150103093714/http://www.marketwatch.com/investing/stock/CAT,CAT,4.0
"Caterpillar Sees Price Uptick in Third-Quarter 2014, Expects Annual
Capex to Total Less Than $2 Billion, an Industrial Info News Alert",01/03/2015,http:///web/20150103093714/http://www.marketwatch.com/story/caterpillar-sees-price-uptick-in-third-quarter-2014-expects-annual-capex-to-total-less-than-2-billion-an-industrial-info-news-alert-2014-10-24,['CAT'],,MarketWatch,https://web.archive.org/web/20150103093714/http://www.marketwatch.com/investing/stock/CAT,CAT,4.0
"Dow Industrials Surge on Strong Earnings from Caterpillar, 3M",12/08/2017,https://web.archive.org/web/20171208063236/https://www.marketwatch.com/investing/stock/cat,['CAT'],,MarketWatch,https://web.archive.org/web/20171208063236/https://www.marketwatch.com/investing/stock/cat,CAT,3.8
Earnings Review and Free Research Report: Caterpillar's Adjusted EPS Soared 129.4%,12/08/2017,https://web.archive.org/web/20171208063236/https://www.marketwatch.com/story/earnings-review-and-free-research-report-caterpillars-adjusted-eps-soared-1294-2017-11-02,['CAT'],,MarketWatch,https://web.archive.org/web/20171208063236/https://www.marketwatch.com/investing/stock/cat,CAT,3.8
Caterpillar Inc. to Host Earnings Call,12/08/2017,https://web.archive.org/web/20171208063236/https://www.marketwatch.com/story/caterpillar-inc-to-host-earnings-call-2017-10-24,['CAT'],,MarketWatch,https://web.archive.org/web/20171208063236/https://www.marketwatch.com/investing/stock/cat,CAT,3.8
"Dow Ends Off 125 Points as Caterpillar, 3M Earnings Disappoint",11/09/2018,https://web.archive.org/web/20181109002906/https://www.thestreet.com/quote/CAT.html,['CAT'],,The Street,https://web.archive.org/web/20181109002906/https://www.thestreet.com/quote/CAT.html,CAT,3.8
"Caterpillar Falls Despite Beating Earnings, Revenue Estimates",11/09/2018,https://web.archive.org/web/20181109002906/https://www.thestreet.com/quote/CAT.html,['CAT'],,The Street,https://web.archive.org/web/20181109002906/https://www.thestreet.com/quote/CAT.html,CAT,3.8
"Zacks Earnings Trends Highlights: Fastenal, United Rentals, Caterpillar, Texas Instruments and Hasbro",11/07/2019,https://web.archive.org/web/20191107075545/https://finance.yahoo.com/quote/cat/,['CAT'],,Yahoo Finance,https://web.archive.org/web/20191107075545/https://finance.yahoo.com/quote/cat/,CAT,3.8
Caterpillar Lowers Profit Outlook,10/26/2019,https://web.archive.org/web/20191026110953/https://www.marketwatch.com/investing/stock/CAT,['CAT'],,MarketWatch,https://web.archive.org/web/20191026110953/https://www.marketwatch.com/investing/stock/CAT,CAT,3.8
Caterpillar’s third-quarter earnings: What to expect,10/26/2016,http:///web/20161026211734/http://www.marketwatch.com/story/caterpillars-third-quarter-earnings-what-to-expect-2016-10-24,['CAT'],,MarketWatch,https://web.archive.org/web/20161026211734/http://www.marketwatch.com:80/investing/Stock/CAT?,CAT,3.8
Caterpillar Reports Earnings Tomorrow. Here’s What to Expect.,10/23/2019,https://web.archive.org/web/20191023045049/https://www.marketwatch.com/investing/stock/cat,['CAT'],,MarketWatch,https://web.archive.org/web/20191023045049/https://www.marketwatch.com/investing/stock/cat,CAT,3.8
Caterpillar Q3 2019 Earnings Preview,10/23/2019,https://web.archive.org/web/20191023045049/https://www.marketwatch.com/investing/stock/cat,['CAT'],,MarketWatch,https://web.archive.org/web/20191023045049/https://www.marketwatch.com/investing/stock/cat,CAT,3.8
"Boeing, Caterpillar, Intel, McDonald’s, Microsoft and More Dow Earnings Coming This Week",10/23/2019,https://web.archive.org/web/20191023045049/https://www.marketwatch.com/investing/stock/cat,['CAT'],,MarketWatch,https://web.archive.org/web/20191023045049/https://www.marketwatch.com/investing/stock/cat,CAT,3.8
Caterpillar earnings: Will improvement continue?,10/23/2017,https://web.archive.org/web/20171023200401/https://www.marketwatch.com/investing/stock/cat,['CAT'],,MarketWatch,https://web.archive.org/web/20171023200401/https://www.marketwatch.com/investing/stock/cat,CAT,3.8
3 Things to Look Out For When Caterpillar Reports Earnings,10/23/2017,https://web.archive.org/web/20171023200401/https://www.marketwatch.com/investing/stock/cat,['CAT'],,MarketWatch,https://web.archive.org/web/20171023200401/https://www.marketwatch.com/investing/stock/cat,CAT,3.8
Caterpillar slashes outlook as profit falls 64%,10/23/2015,http:///web/20151023055309/http://www.marketwatch.com/story/caterpillar-slashes-outlook-as-profit-falls-64-2015-10-22,['CAT'],,MarketWatch,https://web.archive.org/web/20151023055309/http://www.marketwatch.com:80/investing/stock/CAT,CAT,3.8
Caterpillar (CAT) Earnings Report: Q3 2015 Conference Call Transcript,10/23/2015,https://web.archive.org/web/20151023055309/http://www.thestreet.com/story/13335656/1/caterpillar-cat-earnings-report-q3-2015-conference-call-transcript.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['CAT'],,MarketWatch,https://web.archive.org/web/20151023055309/http://www.marketwatch.com:80/investing/stock/CAT,CAT,3.8
Can Caterpillar Ever Get Its Earnings Right?,10/23/2015,http:///web/20151023055309/http://www.marketwatch.com/story/can-caterpillar-ever-get-its-earnings-right-2015-10-22,['CAT'],,MarketWatch,https://web.archive.org/web/20151023055309/http://www.marketwatch.com:80/investing/stock/CAT,CAT,3.8
Caterpillar earnings: Expect weakness on China tensions and global economic slowdown,10/19/2019,https://web.archive.org/web/20191019193814/https://www.marketwatch.com/investing/stock/cat,['CAT'],,MarketWatch,https://web.archive.org/web/20191019193814/https://www.marketwatch.com/investing/stock/cat,CAT,3.8
Caterpillar (CAT) Looks Like a Strong Buy Ahead of Q3 Earnings,10/18/2018,https://web.archive.org/web/20181018020219/https://www.zacks.com/earnings,['CAT'],,Zacks,https://web.archive.org/web/20181018020219/https://www.zacks.com/earnings,CAT,3.8
"The travel industry's secret weapon: VacationglowThursday, 15 Oct 2015 |  1:50  PM ET",10/17/2015,https://web.archive.org/web/20151017033651/http://www.cnbc.com/technology/,['CAT'],,CNBC,https://web.archive.org/web/20151017033651/http://www.cnbc.com/technology/,CAT,3.8
"Caterpillar Names General Counsel, Corporate Secretary",10/05/2017,https://web.archive.org/web/20171005043500/http://www.marketwatch.com/story/caterpillar-names-general-counsel-corporate-secretary-2017-08-11,['CAT'],,MarketWatch,https://web.archive.org/web/20171005043500/http://www.marketwatch.com:80/investing/stock/cat,CAT,3.8
Catalonia’s secession from Spain may come as soon as Monday,10/04/2017,http:///web/20171004235507/http://www.marketwatch.com/story/catalonias-secession-from-spain-may-come-as-soon-as-monday-2017-10-04?link=MW_latest_news,['CAT'],,MarketWatch,https://web.archive.org/web/20171004235507/http://www.marketwatch.com/markets,CAT,3.8
"Caterpillar, Inc. :CAT-US: Earnings Analysis: Q2, 2017 By the Numbers : September 21, 2017",10/04/2017,https://web.archive.org/web/20171004233700/https://finance.yahoo.com/quote/cat/,['CAT'],,Yahoo Finance,https://web.archive.org/web/20171004233700/https://finance.yahoo.com/quote/cat/,CAT,3.8
Job losses mount for public school employees as pandemic squeezes education sector,10/03/2020,https://web.archive.org/web/20201003015504/https://www.marketwatch.com/personal-finance,['CAT'],,MarketWatch,https://web.archive.org/web/20201003015504/https://www.marketwatch.com/personal-finance,CAT,3.8
"Equities Coverage on Diverse Sectors - Opko Health, D.R. Horton, Caterpillar, Comcast and Twenty-First Century Fox",10/02/2015,http:///web/20151002225413/http://www.marketwatch.com/story/equities-coverage-on-diverse-sectors---opko-health-dr-horton-caterpillar-comcast-and-twenty-first-century-fox-2015-09-22,['CAT'],,MarketWatch,https://web.archive.org/web/20151002225413/http://www.marketwatch.com:80/investing/Stock/CAT?,CAT,3.8
Caterpillar to Participate in the 2015 Morgan Stanley 3rd Annual Laguna Conference on September 17; Webcast Available,10/02/2015,http:///web/20151002225413/http://www.marketwatch.com/story/caterpillar-to-participate-in-the-2015-morgan-stanley-3rd-annual-laguna-conference-on-september-17-webcast-available-2015-09-15,['CAT'],,MarketWatch,https://web.archive.org/web/20151002225413/http://www.marketwatch.com:80/investing/Stock/CAT?,CAT,3.8
Science Applications (SAIC) Surpasses Q2 Earnings Estimates,09/13/2018,https://web.archive.org/web/20180913094131/https://www.zacks.com/earnings,['CAT'],,Zacks,https://web.archive.org/web/20180913094131/https://www.zacks.com/earnings,CAT,3.8
Cat Financial Announces Second-Quarter 2015 Results,08/20/2015,http:///web/20150820055424/http://www.marketwatch.com/story/cat-financial-announces-second-quarter-2015-results-2015-07-23-7183310,['CAT'],,MarketWatch,https://web.archive.org/web/20150820055424/http://www.marketwatch.com:80/investing/stock/cat,CAT,3.8
Caterpillar Reports Second-Quarter 2015 Results,08/20/2015,http:///web/20150820055424/http://www.marketwatch.com/story/caterpillar-reports-second-quarter-2015-results-2015-07-23-7183300,['CAT'],,MarketWatch,https://web.archive.org/web/20150820055424/http://www.marketwatch.com:80/investing/stock/cat,CAT,3.8
Caterpillar Inc. to Announce Second-Quarter 2015 Financial Results on July 23,08/20/2015,http:///web/20150820055424/http://www.marketwatch.com/story/caterpillar-inc-to-announce-second-quarter-2015-financial-results-on-july-23-2015-07-09,['CAT'],,MarketWatch,https://web.archive.org/web/20150820055424/http://www.marketwatch.com:80/investing/stock/cat,CAT,3.8
"Zacks Earnings Trends Highlights: Macy???s, Amazon, McDonalds, Caterpillar, CSX Corp., Borg Warner",08/17/2019,https://web.archive.org/web/20190817002627/https://finance.yahoo.com/quote/CAT,['CAT'],,Yahoo Finance,https://web.archive.org/web/20190817002627/https://finance.yahoo.com/quote/CAT,CAT,3.8
"Amid Record Revenue, Caterpillar Faces Higher Material Costs Due to Tariffs",08/09/2018,https://web.archive.org/web/20180809014354/https://www.thestreet.com/quote/CAT.html,['CAT'],,The Street,https://web.archive.org/web/20180809014354/https://www.thestreet.com/quote/CAT.html,CAT,3.8
"Caterpillar Tops Q2 Earnings Estimate, Boosts Full-Year Outlook",08/09/2018,https://web.archive.org/web/20180809014354/https://www.thestreet.com/quote/CAT.html,['CAT'],,The Street,https://web.archive.org/web/20180809014354/https://www.thestreet.com/quote/CAT.html,CAT,3.8
Caterpillar Reports Second-Quarter 2018 Results,08/09/2018,https://web.archive.org/web/20180809014354/https://www.thestreet.com/quote/CAT.html,['CAT'],,The Street,https://web.archive.org/web/20180809014354/https://www.thestreet.com/quote/CAT.html,CAT,3.8
Caterpillar (CAT) to Report Q2 Earnings: What's in Store?,07/29/2020,https://web.archive.org/web/20200729070125/https://www.zacks.com/stock/quote/CAT,['CAT'],,Zacks,https://web.archive.org/web/20200729070125/https://www.zacks.com/stock/quote/CAT,CAT,3.8
Earnings Preview: Caterpillar (CAT) Q2 Earnings Expected to Decline,07/29/2020,https://web.archive.org/web/20200729070125/https://www.zacks.com/stock/quote/CAT,['CAT'],,Zacks,https://web.archive.org/web/20200729070125/https://www.zacks.com/stock/quote/CAT,CAT,3.8
Edited Transcript of CAT earnings conference call or presentation 24-Jul-19 3:00pm GMT,07/26/2019,https://web.archive.org/web/20190726205252/https://finance.yahoo.com/quote/CAT/,['CAT'],,Yahoo Finance,https://web.archive.org/web/20190726205252/https://finance.yahoo.com/quote/CAT/,CAT,3.8
"Zacks Earnings Trends Highlights: Caterpillar, JPMorgan and CSX",07/26/2019,https://web.archive.org/web/20190726205252/https://finance.yahoo.com/quote/CAT/,['CAT'],,Yahoo Finance,https://web.archive.org/web/20190726205252/https://finance.yahoo.com/quote/CAT/,CAT,3.8
Caterpillar Inc. To Announce Second-Quarter 2018 Financial Results On July 30,07/26/2018,https://web.archive.org/web/20180726005239/https://www.thestreet.com/quote/CAT.html,['CAT'],,The Street,https://web.archive.org/web/20180726005239/https://www.thestreet.com/quote/CAT.html,CAT,3.8
Caterpillar boosts outlook as revenue jumps,07/26/2017,https://web.archive.org/web/20170726094739/http://www.marketwatch.com/investing/stock/cat,['CAT'],,MarketWatch,https://web.archive.org/web/20170726094739/http://www.marketwatch.com/investing/stock/cat,CAT,3.8
"Caterpillar beats earnings views, lifts outlook",07/26/2017,https://web.archive.org/web/20170726094739/http://www.marketwatch.com/investing/stock/cat,['CAT'],,MarketWatch,https://web.archive.org/web/20170726094739/http://www.marketwatch.com/investing/stock/cat,CAT,3.8
Caterpillar Q2 revenue $11.3 bln vs. $10.3 bln; FactSet consensus $10.9 bln,07/26/2017,https://web.archive.org/web/20170726094739/http://www.marketwatch.com/investing/stock/cat,['CAT'],,MarketWatch,https://web.archive.org/web/20170726094739/http://www.marketwatch.com/investing/stock/cat,CAT,3.8
