headline,Date,url,relevant_tickers,summary,source,wayback_url,matched_term,relevance_score
"Earnings Forecast Reports for Apple, Alibaba, Kinder Morgan, Gilead Sciences, Plug Power, and Yahoo",01/01/2015,http:///web/20150101180937/http://www.marketwatch.com/story/earnings-forecast-reports-for-apple-alibaba-kinder-morgan-gilead-sciences-plug-power-and-yahoo-2014-12-02,['AAPL'],,MarketWatch,https://web.archive.org/web/20150101180937/http://www.marketwatch.com:80/investing/Stock/aapl,Apple,3.8
"Reveal Earnings Forecast for Apple, Alibaba, Hewlett-Packard, Gilead Sciences, Petrobras, and BlackBerry",01/01/2015,http:///web/20150101180937/http://www.marketwatch.com/story/reveal-earnings-forecast-for-apple-alibaba-hewlett-packard-gilead-sciences-petrobras-and-blackberry-2014-11-26,['AAPL'],,MarketWatch,https://web.archive.org/web/20150101180937/http://www.marketwatch.com:80/investing/Stock/aapl,Apple,3.8
"Dow Jones Futures Fall After Apple, Amazon, Tesla, Microsoft Lead Coronavirus Stock Market Rally; Alibaba, Dexcom, Chipotle Break Out",07/07/2020,https://web.archive.org/web/20200707184806/https://finance.yahoo.com/quote/AAPL,['AAPL'],,Yahoo Finance,https://web.archive.org/web/20200707184806/https://finance.yahoo.com/quote/AAPL,Apple,3.5
"The Zacks Analyst Blog Highlights: Apple, Google, iShares U.S. Technology ETF, Select Sector SPDR Technology ETF and Vanguard Information Technology ETF",02/13/2015,https://web.archive.org/web/20150213020754/http://www.zacks.com:80/stock/quote/AAPL,['AAPL'],,Zacks,https://web.archive.org/web/20150213020754/http://www.zacks.com:80/stock/quote/AAPL,Apple,3.5
"Reveal Earnings Forecast for Apple, Halliburton, American Realty Capital Properties, Gilead Sciences, Zynga, and Bank of America",01/01/2015,http:///web/20150101180937/http://www.marketwatch.com/story/reveal-earnings-forecast-for-apple-halliburton-american-realty-capital-properties-gilead-sciences-zynga-and-bank-of-america-2014-12-16,['AAPL'],,MarketWatch,https://web.archive.org/web/20150101180937/http://www.marketwatch.com:80/investing/Stock/aapl,Apple,3.5
Tesla's Latest Acquisition Is More Reminiscent of Amazon Than Apple,11/09/2016,https://web.archive.org/web/20161109144759/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20161109144759/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
iPhone Struggles?; Tesla's New Acquisition; Facebook's New Ad Plan - Eye On Tech,11/09/2016,https://web.archive.org/web/20161109144759/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20161109144759/https://www.thestreet.com/quote/AAPL.html,iPhone,3.3
Apple plunges into correction territory after shaking up its quarterly reporting structure,11/04/2018,https://web.archive.org/web/20181104073915/https://www.cnbc.com/investing/,['AAPL'],,CNBC,https://web.archive.org/web/20181104073915/https://www.cnbc.com/investing/,Apple,3.3
The biggest spenders at the Apple store already collect Social Security,11/01/2015,http:///web/20151101003937/http://www.marketwatch.com/story/apples-biggest-fanboys-have-grey-hair-2015-10-30?link=MW_popular,['AAPL'],,MarketWatch,https://web.archive.org/web/20151101003937/http://www.marketwatch.com:80/earnings,Apple,3.3
"Jobs report, Apple earnings — What you need to know for the week ahead",10/29/2018,https://web.archive.org/web/20181029004142/https://finance.yahoo.com/news/,['AAPL'],,Yahoo Finance,https://web.archive.org/web/20181029004142/https://finance.yahoo.com/news/,Apple,3.3
Apple's Acquisitions in 2018 Play on Some Familiar Themes,10/22/2018,https://web.archive.org/web/20181022090204/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20181022090204/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
"Apple (AAPL) Stock Lower, Reportedly Scales Back Self-Driving Car Project",10/17/2016,https://web.archive.org/web/20161017200858/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20161017200858/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
"Apple (AAPL) Stock Up as Morgan Stanley Sees 'Super Cycle,' Cramer: 'Kiss of Death'",10/17/2016,https://web.archive.org/web/20161017200858/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20161017200858/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
Taiwan Semi's Post-Earnings Selloff Shows Bar Has Risen for Apple and Its Suppliers,10/17/2016,https://web.archive.org/web/20161017200858/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20161017200858/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
"Apple’s earnings could be hit by weak demand in China, Goldman warns",10/16/2018,https://web.archive.org/web/20181016014709/https://www.marketwatch.com/investing/stock/aapl,['AAPL'],,MarketWatch,https://web.archive.org/web/20181016014709/https://www.marketwatch.com/investing/stock/aapl,Apple,3.3
Apple or Android? Here is the most secure phone you can get,10/16/2018,https://web.archive.org/web/20181016014709/https://www.marketwatch.com/investing/stock/aapl,['AAPL'],,MarketWatch,https://web.archive.org/web/20181016014709/https://www.marketwatch.com/investing/stock/aapl,Apple,3.3
Apple (AAPL) Stock: Get Ready for the Fall Harvest,10/15/2015,https://web.archive.org/web/20151015005940/http://finance.yahoo.com:80/news/,['AAPL'],,Yahoo Finance,https://web.archive.org/web/20151015005940/http://finance.yahoo.com:80/news/,Apple,3.3
"Homeland Security says it has no reason to doubt spy-chip denials by Apple, Amazon",10/09/2018,https://web.archive.org/web/20181009012828/https://www.marketwatch.com/investing/stock/aapl,['AAPL'],,MarketWatch,https://web.archive.org/web/20181009012828/https://www.marketwatch.com/investing/stock/aapl,Apple,3.3
Homeland Security Throws Apple and Amazon a Bone on Hacking Report,10/09/2018,https://web.archive.org/web/20181009012828/https://www.marketwatch.com/investing/stock/aapl,['AAPL'],,MarketWatch,https://web.archive.org/web/20181009012828/https://www.marketwatch.com/investing/stock/aapl,Apple,3.3
Apple pulls apps over securityconcerns,10/09/2015,https://web.archive.org/web/20151009111231/http://www.cnbc.com/technology/,['AAPL'],,CNBC,https://web.archive.org/web/20151009111231/http://www.cnbc.com/technology/,Apple,3.3
Apple $AAPL Trading Report,10/05/2019,https://web.archive.org/web/20191005191457/https://www.marketwatch.com/story/apple-aapl-trading-report-2019-10-05?mod=mw_quote_news,['AAPL'],,MarketWatch,https://web.archive.org/web/20191005191457/https://www.marketwatch.com/investing/stock/aapl,Apple,3.3
"Apple (AAPL) Stock Lower, William Blair: 'No Threat' From Alphabet's Google Phones",10/05/2016,https://web.archive.org/web/20161005231148/https://www.thestreet.com/story/13843006/1/apple-aapl-stock-lower-william-blair-no-threat-from-alphabet-s-google-phones.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['AAPL'],,MarketWatch,https://web.archive.org/web/20161005231148/http://www.marketwatch.com:80/investing/stock/aapl,Apple,3.3
'Strong demand' for Apple's iPhone X could lift ASPs and boost profits,10/04/2017,https://web.archive.org/web/20171004164654/http://www.marketwatch.com:80/investing/stock/aapl,['AAPL'],,MarketWatch,https://web.archive.org/web/20171004164654/http://www.marketwatch.com:80/investing/stock/aapl,Apple,3.3
Why the iPhone X Is All About Profit Margins,10/04/2017,https://web.archive.org/web/20171004164654/http://www.marketwatch.com:80/investing/stock/aapl,['AAPL'],,MarketWatch,https://web.archive.org/web/20171004164654/http://www.marketwatch.com:80/investing/stock/aapl,iPhone,3.3
"Snap has sold more Spectacles than Apple sold iPods in their first year, says CEO",10/04/2017,https://web.archive.org/web/20171004130147/https://www.cnbc.com/technology/,['AAPL'],,CNBC,https://web.archive.org/web/20171004130147/https://www.cnbc.com/technology/,Apple,3.3
Apple Inc. (AAPL) is the 11th Most Popular Stock Among Hedge Funds,10/03/2019,https://web.archive.org/web/20191003185053/https://finance.yahoo.com/quote/AAPL/,['AAPL'],,Yahoo Finance,https://web.archive.org/web/20191003185053/https://finance.yahoo.com/quote/AAPL/,Apple,3.3
Apple devices could make this a lackluster holiday season for the jewelry sector,10/03/2018,https://web.archive.org/web/20181003004854/https://www.marketwatch.com/investing/stock/aapl,['AAPL'],,MarketWatch,https://web.archive.org/web/20181003004854/https://www.marketwatch.com/investing/stock/aapl,Apple,3.3
"Apple (AAPL) Stock Higher, Exploring OLED Screen Partnership With Sharp",10/03/2016,https://web.archive.org/web/20161003190002/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20161003190002/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
"How Will Apple (AAPL) Stock React, Plans to Capitalize on Blackberry Smartphone Exit?",10/03/2016,https://web.archive.org/web/20161003190002/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20161003190002/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
"Apple (AAPL) Stock Declines, Removed as Top Pick at Barclays",10/03/2016,https://web.archive.org/web/20161003190002/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20161003190002/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
Qualcomm's Trade Secret Claims Against Apple Could Give it More Leverage,10/02/2018,https://web.archive.org/web/20181002081213/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20181002081213/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
"Apple’s enterprise push reached $25 billion in annual revenue, Tim Cook reveals",10/02/2015,http:///web/20151002140235/http://www.marketwatch.com/story/apples-enterprise-push-reached-25-billion-in-annual-revenue-tim-cook-reveals-2015-09-29,['AAPL'],,MarketWatch,https://web.archive.org/web/20151002140235/http://www.marketwatch.com:80/investing/stock/AAPL,Apple,3.3
Apple (AAPL) Stock Coverage Initiated at Drexel Hamilton,10/02/2015,https://web.archive.org/web/20151002140235/http://www.thestreet.com/story/13310388/1/apple-aapl-stock-coverage-initiated-at-drexel-hamilton.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['AAPL'],,MarketWatch,https://web.archive.org/web/20151002140235/http://www.marketwatch.com:80/investing/stock/AAPL,Apple,3.3
"A Technical Watch on IT and Industrials Sectors - C.H. Robinson Worldwide, Energy Focus, Axion Power, Copart and Apple",10/02/2015,http:///web/20151002140235/http://www.marketwatch.com/story/a-technical-watch-on-it-and-industrials-sectors---ch-robinson-worldwide-energy-focus-axion-power-copart-and-apple-2015-09-24,['AAPL'],,MarketWatch,https://web.archive.org/web/20151002140235/http://www.marketwatch.com:80/investing/stock/AAPL,Apple,3.3
Apple looks to improve Siri with artificial-intelligence acquisition,10/02/2015,http:///web/20151002210457/http://www.marketwatch.com/story/apple-looks-to-improve-siri-with-artificial-intelligence-acquisition-2015-10-02,['AAPL'],,MarketWatch,https://web.archive.org/web/20151002210457/http://www.marketwatch.com:80/investing/Stock/aapl?,Apple,3.3
Everybody vs. the App Store: Why Companies Are Taking Issue With Apple’s Growing Revenue Engine,10/01/2020,https://web.archive.org/web/20201001200319/https://www.marketwatch.com/investing/stock/aapl,['AAPL'],,MarketWatch,https://web.archive.org/web/20201001200319/https://www.marketwatch.com/investing/stock/aapl,Apple,3.3
Better Buy: Apple (AAPL) vs. Amazon (AMZN) Stock,08/25/2018,https://web.archive.org/web/20180825113926/https://finance.yahoo.com/news,['AAPL'],,Yahoo Finance,https://web.archive.org/web/20180825113926/https://finance.yahoo.com/news,Apple,3.3
"Apple (AAPL) Stock Higher, Tim Cook: No Repatriation Until 'Fair Tax Rate'",08/15/2016,https://web.archive.org/web/20160815191341/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20160815191341/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
iPhone maker Hon Hai earnings growth slows,08/14/2015,http:///web/20150814001724/http://www.marketwatch.com/story/iphone-maker-hon-hai-earnings-growth-slows-2015-08-13,['AAPL'],,MarketWatch,https://web.archive.org/web/20150814001724/http://www.marketwatch.com/investing/stock/AAPL,iPhone,3.3
Launching the Best iPod touch Yet - Report on Apple Inc.,08/14/2015,http:///web/20150814001724/http://www.marketwatch.com/story/launching-the-best-ipod-touch-yet---report-on-apple-inc-2015-07-24,['AAPL'],,MarketWatch,https://web.archive.org/web/20150814001724/http://www.marketwatch.com/investing/stock/AAPL,Apple,3.3
"Apple (AAPL) Stock Up in After-Hours Trading, Said to File Health Device Patent",08/12/2016,https://web.archive.org/web/20160812003620/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20160812003620/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
Apple (AAPL) Stock Price Target Increased at RBC,08/12/2016,https://web.archive.org/web/20160812003620/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20160812003620/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
"Apple Plans an Overhaul of MacBook Pro, But Jim Cramer Says Watch Apple's Service Revenue",08/12/2016,https://web.archive.org/web/20160812003620/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20160812003620/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
"Apple (AAPL) Stock Higher, to Overhaul Macbook Pro",08/12/2016,https://web.archive.org/web/20160812003620/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20160812003620/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
"Apple (AAPL) Stock Down, Drexel: Suppliers Ramping Up for Big iPhone 7 Release",08/12/2016,https://web.archive.org/web/20160812003620/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20160812003620/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
"Apple (AAPL) Stock Up, Rejects Russian Price-Fixing Allegations",08/12/2016,https://web.archive.org/web/20160812003620/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20160812003620/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
Nasdaq rises as Apple hits all-time high on earnings,08/01/2018,https://web.archive.org/web/20180801172825/https://www.cnbc.com/markets/,['AAPL'],,CNBC,https://web.archive.org/web/20180801172825/https://www.cnbc.com/markets/,Apple,3.3
"Stocks making the biggest moves premarket: AAPL, P, CAKE, CPB, AMC & more",08/01/2018,https://web.archive.org/web/20180801172825/https://www.cnbc.com/markets/,['AAPL'],,CNBC,https://web.archive.org/web/20180801172825/https://www.cnbc.com/markets/,AAPL,3.3
Gene Munster reacts to Apple earnings,08/01/2018,https://web.archive.org/web/20180801172825/https://www.cnbc.com/markets/,['AAPL'],,CNBC,https://web.archive.org/web/20180801172825/https://www.cnbc.com/markets/,Apple,3.3
Loup Ventures' Gene Munster grades Apple earnings,08/01/2018,https://web.archive.org/web/20180801172825/https://www.cnbc.com/markets/,['AAPL'],,CNBC,https://web.archive.org/web/20180801172825/https://www.cnbc.com/markets/,Apple,3.3
"With Azure + Office Combo, MSFT Stock Could Beat AAPL to $1 Trillion",07/23/2018,https://web.archive.org/web/20180723234117/https://www.marketwatch.com/investing/stock/aapl,['AAPL'],,MarketWatch,https://web.archive.org/web/20180723234117/https://www.marketwatch.com/investing/stock/aapl,AAPL,3.3
Apple earnings boosted by iPhone sales,07/21/2015,http:///web/20150721232917/http://www.marketwatch.com/story/apple-earnings-boosted-by-iphone-sales-2015-07-21-164854829,['AAPL'],,MarketWatch,https://web.archive.org/web/20150721232917/http://www.marketwatch.com/investing/stock/AAPL,Apple,3.3
What to watch for in Apple’s earnings,07/21/2015,http:///web/20150721232917/http://www.marketwatch.com/story/what-to-watch-for-in-apples-earnings-2015-07-20,['AAPL'],,MarketWatch,https://web.archive.org/web/20150721232917/http://www.marketwatch.com/investing/stock/AAPL,Apple,3.3
Apple Earnings Clouded As Some Wanted More From iPhone,07/21/2015,http:///web/20150721232917/http://www.marketwatch.com/story/apple-earnings-clouded-as-some-wanted-more-from-iphone-2015-07-21,['AAPL'],,MarketWatch,https://web.archive.org/web/20150721232917/http://www.marketwatch.com/investing/stock/AAPL,Apple,3.3
Apple Introduces The Best iPod touch Yet,07/21/2015,http:///web/20150721232917/http://www.marketwatch.com/story/apple-introduces-the-best-ipod-touch-yet-2015-07-15,['AAPL'],,MarketWatch,https://web.archive.org/web/20150721232917/http://www.marketwatch.com/investing/stock/AAPL,Apple,3.3
Recap: Apple’s first earnings since Apple Watch debut,07/21/2015,http:///web/20150721232917/http://www.marketwatch.com/story/live-blog-apples-first-earnings-since-apple-watch-debut-2015-07-21?link=MW_latest_news,['AAPL'],,MarketWatch,https://web.archive.org/web/20150721232917/http://www.marketwatch.com/investing/stock/AAPL,Apple,3.3
Live blog: Apple’s first earnings since Apple Watch debut,07/21/2015,http:///web/20150721232917/http://www.marketwatch.com/story/live-blog-apples-first-earnings-since-apple-watch-debut-2015-07-21-1710307?link=MW_latest_news,['AAPL'],,MarketWatch,https://web.archive.org/web/20150721232917/http://www.marketwatch.com/investing/stock/AAPL,Apple,3.3
"Jeffrey Gundlach On Delivering Alpha: Apple, Chipotle And More",07/16/2015,https://web.archive.org/web/20150716095010/http://www.benzinga.com:80/news,['AAPL'],,Benzinga,https://web.archive.org/web/20150716095010/http://www.benzinga.com:80/news,Apple,3.3
"Watch these thieves steal $27,000 of Apple Store merchandise in just seconds",07/12/2018,https://web.archive.org/web/20180712195930/https://www.marketwatch.com/investing/stock/aapl,['AAPL'],,MarketWatch,https://web.archive.org/web/20180712195930/https://www.marketwatch.com/investing/stock/aapl,Apple,3.3
United States : Ex-Apple worker charged with stealing self-driving car trade secrets,07/12/2018,https://web.archive.org/web/20180712195930/https://www.marketwatch.com/story/united-states-ex-apple-worker-charged-with-stealing-self-driving-car-trade-secrets-2018-07-11,['AAPL'],,MarketWatch,https://web.archive.org/web/20180712195930/https://www.marketwatch.com/investing/stock/aapl,Apple,3.3
"20 companies, including Apple, poised to post the biggest profit gains",07/10/2015,http:///web/20150710224744/http://www.marketwatch.com/story/20-companies-including-apple-poised-to-post-the-biggest-profit-gains-2015-07-09,['AAPL'],,MarketWatch,https://web.archive.org/web/20150710224744/http://www.marketwatch.com:80/investing/stock/aapl,Apple,3.3
One Reason Why Apple (AAPL) Stock is Higher Today,07/08/2016,https://web.archive.org/web/20160708084632/https://www.thestreet.com/quote/AAPL.html,['AAPL'],,The Street,https://web.archive.org/web/20160708084632/https://www.thestreet.com/quote/AAPL.html,Apple,3.3
